interface_id,department,create_time,statistic_cycle,biz_name,level,object_type,stability,timeliness,completeness,accuracy,consistency,uniqueness,normativity,interface_business_level_id
108852,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297681
108852,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297682
108852,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297683
108852,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297684
108852,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297685
108852,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297686
108853,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297687
108853,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297688
108853,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297689
108853,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297690
108853,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297691
108853,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297692
108854,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297693
108854,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297694
108854,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297695
108854,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297696
108854,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297697
108854,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297698
108855,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297699
108855,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297700
108855,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297701
108855,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297702
108855,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297703
108855,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297704
108856,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297705
108856,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297706
108856,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297707
108856,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297708
108856,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297709
108856,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297710
108857,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297711
108857,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297712
108857,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297713
108857,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297714
108857,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297715
108857,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297716
108858,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297717
108858,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297718
108858,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297719
108858,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297720
108858,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297721
108858,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297722
108859,信息系统部,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297723
108859,信息系统部,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297724
108859,信息系统部,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297725
108859,信息系统部,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297726
108859,信息系统部,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297727
108859,信息系统部,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297728
108860,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297729
108860,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297730
108860,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297731
108860,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297732
108860,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297733
108860,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297734
108861,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297735
108861,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297736
108861,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297737
108861,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297738
108861,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297739
108861,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297740
108862,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297741
108862,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297742
108862,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297743
108862,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297744
108862,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297745
108862,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297746
108863,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297747
108863,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297748
108863,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297749
108863,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297750
108863,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297751
108863,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297752
108864,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297753
108864,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297754
108864,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297755
108864,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297756
108864,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297757
108864,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297758
108865,信息系统部,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297759
108865,信息系统部,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297760
108865,信息系统部,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297761
108865,信息系统部,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297762
108865,信息系统部,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297763
108865,信息系统部,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297764
108866,信息系统部,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297765
108866,信息系统部,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297766
108866,信息系统部,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297767
108866,信息系统部,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297768
108866,信息系统部,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297769
108866,信息系统部,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297770
108867,信息系统部,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297771
108867,信息系统部,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297772
108867,信息系统部,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297773
108867,信息系统部,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297774
108867,信息系统部,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297775
108867,信息系统部,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297776
108868,信息系统部,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297777
108868,信息系统部,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297778
108868,信息系统部,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297779
108868,信息系统部,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297780
108868,信息系统部,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297781
108868,信息系统部,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297782
108869,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297783
108869,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297784
108869,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297785
108869,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297786
108869,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297787
108869,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297788
108874,网格和渠道运营中心,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297789
108874,网格和渠道运营中心,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297790
108874,网格和渠道运营中心,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297791
108874,网格和渠道运营中心,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297792
108874,网格和渠道运营中心,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297793
108874,网格和渠道运营中心,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297794
108875,网格和渠道运营中心,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297795
108875,网格和渠道运营中心,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297796
108875,网格和渠道运营中心,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297797
108875,网格和渠道运营中心,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297798
108875,网格和渠道运营中心,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297799
108875,网格和渠道运营中心,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297800
108919,网格和渠道运营中心,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297801
108919,网格和渠道运营中心,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297802
108919,网格和渠道运营中心,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297803
108919,网格和渠道运营中心,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297804
108919,网格和渠道运营中心,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297805
108919,网格和渠道运营中心,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297806
108920,网格和渠道运营中心,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297807
108920,网格和渠道运营中心,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297808
108920,网格和渠道运营中心,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297809
108920,网格和渠道运营中心,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297810
108920,网格和渠道运营中心,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297811
108920,网格和渠道运营中心,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297812
108936,客户响应中心,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297813
108936,客户响应中心,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297814
108936,客户响应中心,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297815
108936,客户响应中心,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297816
108936,客户响应中心,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297817
108936,客户响应中心,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297818
108941,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297819
108941,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297820
108941,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297821
108941,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297822
108941,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297823
108941,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297824
108944,集团客户部,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297825
108944,集团客户部,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297826
108944,集团客户部,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297827
108944,集团客户部,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297828
108944,集团客户部,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793297829
108944,集团客户部,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793297830
108946,集团客户部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297831
108946,集团客户部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297832
108946,集团客户部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297833
108946,集团客户部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297834
108946,集团客户部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297835
108946,集团客户部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297836
108947,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297837
108947,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297838
108947,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297839
108947,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297840
108947,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297841
108947,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297842
108956,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297843
108956,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297844
108956,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297845
108956,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297846
108956,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297847
108956,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297848
108957,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297849
108957,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297850
108957,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297851
108957,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297852
108957,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297853
108957,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297854
108958,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297855
108958,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297856
108958,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297857
108958,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297858
108958,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297859
108958,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297860
108959,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297861
108959,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297862
108959,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297863
108959,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297864
108959,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297865
108959,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297866
108960,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297867
108960,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297868
108960,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297869
108960,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297870
108960,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297871
108960,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297872
108961,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297873
108961,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297874
108961,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297875
108961,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793297876
108961,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793297877
