interface_id,department,create_time,biz_name,level,stability_scan,scan_timeliness,stability_clean,cleaning_timeliness,stability_convert,conversion_timeliness,stability_warehouse,warehousing_timeliness,stability_check,inspection_timeliness,accuracy_sample_field,consistency_file_record,completeness_file_field,uniqueness_primary_key,normativity_field_format,statistic_cycle,statistic_week_month,metric_trend_id,metric_type
108162,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179646,-
108163,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179650,-
108164,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179654,-
108165,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179658,-
108166,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179662,-
108167,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179666,-
108168,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179670,-
108171,渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179674,-
108172,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179678,-
108173,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179682,-
108174,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179686,-
108175,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179690,-
108176,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179694,-
108177,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179698,-
108178,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179702,-
108179,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179706,-
108180,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179710,-
108181,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179714,-
108182,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179718,-
108183,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179722,-
108184,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179726,-
108185,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179730,-
108186,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179734,-
108187,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179738,-
108188,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179742,-
108189,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179746,-
108190,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179750,-
108191,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179754,-
108192,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179758,-
108193,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179762,-
108194,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179766,-
108195,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179770,-
108196,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179774,-
108197,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179778,-
108198,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179782,-
108199,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179786,-
108200,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179790,-
108201,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179794,-
108202,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179798,-
108203,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179802,-
108204,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179806,-
108205,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179810,-
108206,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179814,-
108207,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179818,-
108208,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179822,-
108209,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179826,-
108210,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179830,-
108211,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179834,-
108212,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179838,-
108213,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179842,-
108214,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179846,-
108215,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179850,-
108216,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179854,-
108217,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179858,-
108218,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179862,-
108219,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179866,-
108220,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179870,-
108221,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179874,-
108223,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179878,-
108225,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179882,-
108226,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179886,-
108232,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179890,-
108233,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179894,-
108234,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179898,-
108235,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179902,-
108238,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179906,-
108240,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179910,-
108241,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179914,-
108242,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179918,-
108243,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179922,-
108244,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179926,-
108245,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179930,-
108275,财务部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179934,-
108280,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179938,-
108281,客户运营中心-政企运营室,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179942,-
108282,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179946,-
108285,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179950,-
108286,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179954,-
108287,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179958,-
108288,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179962,-
108289,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179966,-
108290,网络管理中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179970,-
108296,内审部,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179974,-
108297,内审部,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179978,-
108303,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179982,-
108314,财务部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179986,-
108315,财务部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179990,-
108316,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179994,-
108317,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870179998,-
108318,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180002,-
108319,信息系统部,20250727,移动办公常关注,P4,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180006,-
108320,信息系统部,20250727,移动办公常关注,P4,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180010,-
108321,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180014,-
108363,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180018,-
108364,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180022,-
108365,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180026,-
108366,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180030,-
108367,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180034,-
108368,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180038,-
108369,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180042,-
108370,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180046,-
108371,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180050,-
108372,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180054,-
108373,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180058,-
108375,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180062,-
108376,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180066,-
108378,信息系统部,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180070,-
108379,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180074,-
108381,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180078,-
108382,信息系统部,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180082,-
108383,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180086,-
108384,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180090,-
108385,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180094,-
108386,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180098,-
108387,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180102,-
108389,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180106,-
108390,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180110,-
108391,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180114,-
108392,-,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180118,-
108393,-,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180122,-
108394,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180126,-
108395,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180130,-
108396,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180134,-
108397,-,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180138,-
108398,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180142,-
108399,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180146,-
108400,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180150,-
108401,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180154,-
108402,-,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180158,-
108403,-,20250727,其他,P5,100%,50%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180162,-
108404,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180166,-
108405,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180170,-
108406,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180174,-
108407,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180178,-
108408,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180182,-
108479,信息系统部,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180186,-
108480,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180190,-
108483,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180194,-
108484,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180198,-
108485,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180202,-
108486,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180206,-
108487,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180210,-
108488,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,3,202506,1753870180214,-
